48,48,[1;2;3;4;5;6;7;8;9]
49,49,[1;2;3;4;5;6;7;8;9;10;11]
50,50,[1;2;3;4;5;6;7;8;9;10]
51,51,[1;2;3;4;5;6;7;8]
52,52,[1;2;3;4;5;6;7;8;9;10;11;12;13]
53,53,[1;2;3;4;5;6;7;8]
54,54,[1;2;3;4;5;6;7;8]
55,55,[1;2;3;4;5;6;7;8;9;10;11;12]
56,56,[1;2;3;4;5;6;7;8]
57,57,[1;2;3;4;5;6;7;8]
58,58,[1;2;3;4;5;6;7;8;9;10;11;12]
59,59,[1;2;3;4;5;6;7;8]
60,60,[1;2;3;4;5;6;7;8;9;10;11;12]
61,61,[1;2;3;4;5;6;7;8;9;10;11]
62,62,[1;2;3;4;5;6;7;8;9;10]
63,63,[1;2;3;4;5;6;7;8]
64,64,[1;2;3;4;5;6;7;8]
65,65,[1;2;3;4;5;6;7;8;9]
66,66,[1;2;3;4;5;6;7;8;9;10]
67,67,[1;2;3;4;5;6;7;8;9;10;11;12]
68,68,[1;2;3;4;5;6;7;8;9;10]
69,69,[1;2;3;4;5;6;7;8;9;10;11;12;13]
70,70,[1;2;3;4;5;6;7;8;9]
71,71,[1;2;3;4;5;6;7;8;9]
72,72,[1;2;3;4;5;6;7;8;9;10;11;12;13]
73,73,[1;2;3;4;5;6;7]
74,74,[1;2;3;4;5;6;7;8;9;10;11;12]
75,75,[1;2;3;4;5;6;7;8;9;10;11;12]
76,76,[1;2;3;4;5;6;7;8;9]
77,77,[1;2;3;4;5;6;7;8;9;10;11]
78,78,[1;2;3;4;5;6;7;8;9;10;11;12]
79,79,[1;2;3;4;5;6;7;8]
80,80,[1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16]
81,81,[1;2;3;4;5;6;7;8;9;10;11]
82,82,[1;2;3;4;5;6;7;8]
83,83,[1;2;3;4;5;6;7;8;9]
84,84,[1;2;3;4;5;6;7;8]
85,85,[1;2;3;4;5;6;7]
86,86,[1;2;3;4;5;6;7;8;9;10]
87,87,[1;2;3;4;5;6;7;8;9;10]
88,88,[1;2;3;4;5;6;7;8]
89,89,[1;2;3;4;5;6;7;8]
90,90,[1;2;3;4;5;6;7;8;9]
91,91,[1;2;3;4;5;6;7;8;9]
92,92,[1;2;3;4;5;6;7;8;9;10;11]
93,93,[1;2;3;4;5;6;7;8]
94,94,[1;2;3;4;5;6;7;8]
95,95,[1;2;3;4;5;6;7;8;9]
96,96,[1;2;3;4;5;6;7;8;9]
97,97,[1;2;3;4;5;6;7;8]
98,98,[1;2;3;4;5;6;7;8]
99,99,[1;2;3;4;5;6;7;8]
100,100,[1;2;3;4;5;6;7;8;9;10]
101,101,[1;2;3;4;5;6;7;8]
102,102,[1;2;3;4;5;6;7;8;9;10;11;12;13]
103,103,[1;2;3;4;5;6;7;8]
104,104,[1;2;3;4;5;6;7;8;9]
105,105,[1;2;3;4;5;6;7;8;9;10;11]
106,106,[1;2;3;4;5;6;7;8;9;10;11]
107,107,[1;2;3;4;5;6;7;8;9;10]
108,108,[1;2;3;4;5;6;7;8;9]
109,109,[1;2;3;4;5;6;7;8;9]
110,110,[1;2;3;4;5;6;7;8;9;10]
111,111,[1;2;3;4;5;6;7;8]
112,112,[1;2;3;4;5;6;7;8;9;10]
113,113,[1;2;3;4;5;6;7;8;9;10;11;12;13;14]
114,114,[1;2;3;4;5;6;7;8]
115,115,[1;2;3;4;5;6;7;8;9;10;11;12;13]
116,116,[1;2;3;4;5;6;7;8]
117,117,[1;2;3;4;5;6;7]
118,118,[1;2;3;4;5;6;7]
119,119,[1;2;3;4;5;6;7;8;9;10;11;12]
120,120,[1;2;3;4;5;6;7;8;9;10;11;12;13]
121,121,[1;2;3;4;5;6;7;8;9;10]
122,122,[1;2;3;4;5;6;7;8;9;10;11]
123,123,[1;2;3;4;5;6;7;8;9]
124,124,[1;2;3;4;5;6;7;8;9]
125,125,[1;2;3;4;5;6;7;8;9;10]
126,126,[1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16]
127,127,[1;2;3;4;5;6;7;8]
128,128,[1;2;3;4;5;6;7;8;9;10;11;12]
129,129,[1;2;3;4;5;6;7;8;9]
130,130,[1;2;3;4;5;6;7;8;9;10;11;12;13]
131,131,[1;2;3;4;5;6;7;8;9;10;11]
132,132,[1;2;3;4;5;6;7;8]
133,133,[1;2;3;4;5;6;7;8;9;10;11;12]
134,134,[1;2;3;4;5;6;7;8;9;10;11]
135,135,[1;2;3;4;5;6;7;8;9;10;11]
136,136,[1;2;3;4;5;6;7]
137,137,[1;2;3;4;5;6;7]
138,138,[1;2;3;4;5;6;7;8]
139,139,[1;2;3;4;5;6;7;8]
140,140,[1;2;3;4;5;6;7;8;9;10]
141,141,[1;2;3;4;5;6;7;8;9;10]
142,142,[1;2;3;4;5;6;7;8;9]
143,143,[1;2;3;4;5;6;7;8;9;10;11]
144,144,[1;2;3;4;5;6;7;8;9;10]
145,145,[1;2;3;4;5;6;7;8]
146,146,[1;2;3;4;5;6;7;8;9;10;11;12;13]
147,147,[1;2;3;4;5;6;7;8]
148,148,[1;2;3;4;5;6;7;8]
149,149,[1;2;3;4;5;6;7;8;9;10;11;12]
150,150,[1;2;3;4;5;6;7;8]
151,151,[1;2;3;4;5;6;7;8]
152,152,[1;2;3;4;5;6;7;8;9;10;11;12]
153,153,[1;2;3;4;5;6;7;8]
154,154,[1;2;3;4;5;6;7;8;9;10;11;12]
155,155,[1;2;3;4;5;6;7;8;9;10;11]
156,156,[1;2;3;4;5;6;7;8;9;10]
157,157,[1;2;3;4;5;6;7;8]
158,158,[1;2;3;4;5;6;7;8]
159,159,[1;2;3;4;5;6;7;8;9]
160,160,[1;2;3;4;5;6;7;8;9;10]
161,161,[1;2;3;4;5;6;7;8;9;10;11;12]
162,162,[1;2;3;4;5;6;7;8;9;10]
163,163,[1;2;3;4;5;6;7;8;9;10;11;12;13]
164,164,[1;2;3;4;5;6;7;8;9]
165,165,[1;2;3;4;5;6;7;8;9]
166,166,[1;2;3;4;5;6;7;8;9;10;11;12;13]
167,167,[1;2;3;4;5;6;7]
168,168,[1;2;3;4;5;6;7;8;9;10;11;12]
169,169,[1;2;3;4;5;6;7;8;9;10;11;12]
170,170,[1;2;3;4;5;6;7;8;9]
171,171,[1;2;3;4;5;6;7;8;9;10;11]
172,172,[1;2;3;4;5;6;7;8;9;10;11;12]
173,173,[1;2;3;4;5;6;7;8]
174,174,[1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16]
175,175,[1;2;3;4;5;6;7;8;9;10;11]
176,176,[1;2;3;4;5;6;7;8]
177,177,[1;2;3;4;5;6;7;8;9]
178,178,[1;2;3;4;5;6;7;8]
179,179,[1;2;3;4;5;6;7]
180,180,[1;2;3;4;5;6;7;8;9;10]
181,181,[1;2;3;4;5;6;7;8;9;10]
182,182,[1;2;3;4;5;6;7;8]
183,183,[1;2;3;4;5;6;7;8]
184,184,[1;2;3;4;5;6;7;8;9]
185,185,[1;2;3;4;5;6;7;8;9]
186,186,[1;2;3;4;5;6;7;8;9;10;11]
187,187,[1;2;3;4;5;6;7;8]
188,188,[1;2;3;4;5;6;7;8;9;10;11]
189,189,[1;2;3;4;5;6;7;8;9;10;11;12]
190,190,[1;2;3;4;5;6;7;8;9;10;11;12]
191,191,[1;2;3;4;5;6;7;8;9;10;11;12]
192,192,[1;2;3;4;5;6;7;8;9]
193,193,[1;2;3;4;5;6;7;8;9;10;11]
194,194,[1;2;3;4;5;6;7;8;9;10;11;12;13]
195,195,[1;2;3;4;5;6;7;8]
196,196,[1;2;3;4;5;6;7;8;9;10;11]
197,197,[1;2;3;4;5;6;7;8;9;10;11]
198,198,[1;2;3;4;5;6;7;8;9]
199,199,[1;2;3;4;5;6;7;8;9]
200,200,[1;2;3;4;5;6;7;8;9;10;11;12]
201,201,[1;2;3;4;5;6;7;8;9;10;11]
202,202,[1;2;3;4;5;6;7;8;9;10;11;12]
203,203,[1;2;3;4;5;6;7;8;9;10;11;12]
204,204,[1;2;3;4;5;6;7;8;9;10]
205,205,[1;2;3;4;5;6;7;8;9]
206,206,[1;2;3;4;5;6;7;8;9]
207,207,[1;2;3;4;5;6;7;8;9]
